Scenario,Region,Variable,Type,Year,Value,Unit
Evolving Policies,Nunavut,Uranium,Primary Fuel,2050,0,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2005,11450,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2006,11990,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2007,11990,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2008,11990,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2009,11990,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2010,11990,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2011,11990,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2012,11990,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2013,13640,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2014,13568,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2015,13568,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2016,13568,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2017,12633,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2018,12633,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2019,12633,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2020,11808,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2021,11808,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2022,10873,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2023,9113,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2024,10873,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2025,8971,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2026,7746,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2027,8684,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2028,9524,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2029,8702,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2030,9542,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2031,8720,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2032,9560,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2033,9565,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2034,10405,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2035,10405,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2036,10405,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2037,10410,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2038,10410,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2039,10420,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2040,10440,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2041,10460,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2042,10480,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2043,10500,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2044,10525,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2045,10550,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2046,10600,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2047,10700,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2048,10800,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2049,10900,Megwatts
Evolving Policies,Ontario,Uranium,Primary Fuel,2050,10900,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2005,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2006,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2007,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2008,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2009,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2010,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2011,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2012,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2013,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2014,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2015,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2016,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2017,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2018,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2019,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2020,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2021,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2022,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2023,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2024,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2025,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2026,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2027,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2028,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2029,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2030,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2031,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2032,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2033,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2034,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2035,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2036,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2037,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2038,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2039,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2040,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2041,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2042,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2043,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2044,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2045,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2046,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2047,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2048,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2049,0,Megwatts
Evolving Policies,Prince Edward Island,Uranium,Primary Fuel,2050,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2005,675,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2006,675,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2007,675,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2008,675,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2009,675,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2010,675,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2011,675,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2012,675,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2013,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2014,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2015,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2016,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2017,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2018,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2019,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2020,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2021,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2022,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2023,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2024,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2025,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2026,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2027,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2028,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2029,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2030,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2031,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2032,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2033,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2034,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2035,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2036,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2037,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2038,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2039,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2040,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2041,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2042,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2043,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2044,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2045,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2046,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2047,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2048,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2049,0,Megwatts
Evolving Policies,Quebec,Uranium,Primary Fuel,2050,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2005,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2006,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2007,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2008,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2009,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2010,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2011,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2012,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2013,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2014,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2015,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2016,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2017,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2018,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2019,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2020,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2021,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2022,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2023,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2024,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2025,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2026,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2027,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2028,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2029,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2030,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2031,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2032,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2033,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2034,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2035,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2036,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2037,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2038,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2039,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2040,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2041,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2042,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2043,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2044,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2045,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2046,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2047,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2048,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2049,0,Megwatts
Evolving Policies,Saskatchewan,Uranium,Primary Fuel,2050,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2005,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2006,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2007,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2008,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2009,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2010,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2011,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2012,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2013,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2014,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2015,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2016,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2017,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2018,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2019,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2020,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2021,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2022,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2023,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2024,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2025,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2026,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2027,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2028,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2029,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2030,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2031,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2032,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2033,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2034,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2035,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2036,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2037,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2038,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2039,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2040,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2041,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2042,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2043,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2044,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2045,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2046,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2047,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2048,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2049,0,Megwatts
Evolving Policies,Yukon,Uranium,Primary Fuel,2050,0,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2005,251,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2006,386,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2007,525,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2008,525,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2009,591,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2010,723,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2011,864.9999,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2012,1088,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2013,1088,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2014,1434,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2015,1463,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2016,1466.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2017,1466.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2018,1466.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2019,1466.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2020,1466.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2021,1466.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2022,2786.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2023,2786.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2024,2786.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2025,2786.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2026,2786.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2027,2956.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2028,3056.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2029,3156.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2030,3556.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2031,3856.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2032,4256.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2033,4356.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2034,4456.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2035,4456.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2036,4556.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2037,4556.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2038,4656.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2039,4656.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2040,4756.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2041,4756.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2042,4956.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2043,4956.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2044,5156.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2045,5156.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2046,5356.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2047,5356.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2048,5556.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2049,5556.76,Megwatts
Current Policies,Alberta,Wind,Primary Fuel,2050,5556.76,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2005,0,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2006,0,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2007,0,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2008,0,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2009,102,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2010,102,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2011,246,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2012,246,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2013,388,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2014,488,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2015,488,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2016,488.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2017,702.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2018,702.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2019,702.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2020,702.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2021,702.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2022,702.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2023,702.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2024,752.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2025,802.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2026,802.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2027,802.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2028,852.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2029,852.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2030,902.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2031,952.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2032,1002.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2033,1052.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2034,1102.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2035,1152.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2036,1202.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2037,1252.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2038,1302.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2039,1352.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2040,1402.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2041,1452.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2042,1502.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2043,1552.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2044,1602.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2045,1652.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2046,1702.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2047,1752.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2048,1802.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2049,1852.25,Megwatts
Current Policies,British Columbia,Wind,Primary Fuel,2050,1902.25,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2005,557.37,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2006,1443.04,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2007,1823.24,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2008,2321.14,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2009,3240.14,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2010,3746.11,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2011,5171.34,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2012,5883.21,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2013,7467.01,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2014,9404.989,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2015,10945.79,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2016,11766.8,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2017,12673.45,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2018,12781.65,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2019,13206.05,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2020,13532.05,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2021,13722.05,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2022,15081.05,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2023,15220.01,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2024,15683.89,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2025,16262.24,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2026,16422.75,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2027,16830.36,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2028,17291.82,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2029,17604.56,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2030,18326.14,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2031,18920.9,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2032,19715.71,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2033,20141.28,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2034,20737.62,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2035,21034.59,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2036,21443.15,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2037,21751.23,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2038,22359.7,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2039,22667.97,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2040,23178.46,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2041,23478.13,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2042,24088.63,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2043,24399.38,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2044,25075.79,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2045,25402.23,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2046,26079.23,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2047,26406.15,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2048,27083.16,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2049,27410.25,Megwatts
Current Policies,Canada,Wind,Primary Fuel,2050,27738.58,Megwatts
